Time,hp,X,Y,Z,IT,ET,VOLT Bat,lat,long,alt,RH,IT C,EXT C
11076,959.61,7.2,-5.74,-5.67,0.85,0.75,25,33.076103,-111.27824,776.20001,18.5,35,25
11079,959.44,7.2,-5.82,-5.64,0.85,0.75,25,33.076103,-111.27824,776.09998,18.3,35,25
11081,959.63,7.18,-5.79,-5.64,0.85,0.75,25,33.076103,-111.27824,776.09998,18.26,35,25
11084,959.61,7.24,-5.77,-5.66,0.85,0.75,25,33.076103,-111.27824,776.09998,18.26,35,25
11086,959.56,7.14,-5.81,-5.71,0.85,0.75,25,33.076103,-111.27824,776.09998,18.28,35,25
11089,959.6,7.24,-5.77,-5.62,0.85,0.75,25,33.076103,-111.27824,776,18.37,35,25
11091,959.51,7.24,-5.72,-5.67,0.85,0.75,25,33.076103,-111.27824,775.90002,18.12,35,25
11094,959.54,7.16,-5.87,-5.66,0.85,0.75,25,33.076103,-111.27824,775.90002,18.21,35,25
11096,959.61,7.23,-5.77,-5.66,0.85,0.75,25,33.076103,-111.27824,775.79999,18.51,35,25
11098,959.58,7.19,-5.79,-5.69,0.85,0.75,25,33.076103,-111.27824,775.70001,18.28,35,25
11101,959.59,7.21,-5.77,-5.66,0.85,0.75,25,33.076103,-111.27824,775.70001,18.19,35,25
11103,959.49,7.23,-5.54,-5.7,0.85,0.74,25,33.076103,-111.27824,775.59998,18.17,35,24
11106,959.54,7.12,-5.85,-5.67,0.35,0.74,25,33.076103,-111.27824,775.59998,18.3,-15,24
11108,959.54,7.11,-5.89,-5.69,0.85,0.75,25,33.076103,-111.27824,775.40002,18.61,35,25
11111,959.56,7.15,-5.81,-5.66,0.85,0.75,25,33.076103,-111.27824,775.29999,18.5,35,25
11113,959.55,6.91,-6.15,-5.54,0.85,0.75,25,33.076103,-111.27824,775.29999,18.54,35,25
11116,959.54,7.22,-5.64,-5.65,0.85,0.75,25,33.076103,-111.27824,775.09998,18.64,35,25
11118,959.51,7.09,-6,-5.63,0.85,0.75,25,33.076103,-111.27824,775.09998,18.68,35,25
11121,959.49,7.19,-5.81,-5.65,0.85,0.75,25,33.076103,-111.27825,774.90002,18.66,35,25
11123,959.5,7.13,-5.81,-5.63,0.85,0.75,25,33.076103,-111.27825,774.90002,18.57,35,25
11126,959.61,7.25,-5.76,-5.67,0.85,0.75,25,33.076103,-111.27825,774.70001,18.51,35,25
11128,959.66,7.28,-5.55,-5.71,0.85,0.75,25,33.076103,-111.27825,774.59998,18.57,35,25
11131,959.52,7.26,-5.72,-5.74,0.85,0.75,25,33.076103,-111.27825,774.5,18.66,35,25
11133,959.63,7.16,-5.83,-5.67,0.85,0.75,25,33.076103,-111.27825,774.5,18.57,35,25
11136,959.64,7.07,-5.84,-5.64,0.34,0.74,25,33.076103,-111.27825,774.40002,18.68,-16,24
11138,959.56,7.15,-5.85,-5.64,0.85,0.75,25,33.076103,-111.27826,774.29999,18.68,35,25
11140,959.56,7.13,-5.77,-5.67,0.85,0.75,25,33.076103,-111.27826,774.29999,18.64,35,25
11143,959.51,7.14,-5.89,-5.65,0.85,0.75,25,33.076103,-111.27826,774.20001,18.59,35,25
11145,959.61,7.15,-5.81,-5.64,0.85,0.75,25,33.076103,-111.27826,774.20001,18.7,35,25
11148,959.49,7.12,-5.93,-5.63,0.85,0.75,25,33.076103,-111.27826,774.09998,18.63,35,25
11150,959.6,7.11,-6,-5.6,0.85,0.75,25,33.076103,-111.27826,774,18.77,35,25
11153,959.46,7.2,-5.8,-5.64,0.85,0.75,25,33.076103,-111.27826,774,18.7,35,25
11155,959.54,7.2,-5.82,-5.66,0.85,0.75,25,33.076103,-111.27826,773.90002,18.77,35,25
11157,959.44,7.22,-5.79,-5.66,0.85,0.75,25,33.076103,-111.27826,773.90002,18.88,35,25
11160,959.53,7.19,-5.78,-5.66,0.85,0.75,25,33.076103,-111.27826,773.79999,18.88,35,25
11162,959.46,7.15,-5.86,-5.63,0.85,0.75,25,33.076103,-111.27826,773.79999,18.7,35,25
11165,959.49,7.19,-5.81,-5.67,0.33,0.74,25,33.076103,-111.27826,773.70001,18.7,-17,24
11167,959.48,7.08,-5.81,-5.66,0.85,0.75,25,33.076103,-111.27827,773.70001,18.59,35,25
11170,959.51,7.26,-5.66,-5.7,0.85,0.75,25,33.076103,-111.27827,773.59998,18.48,35,25
11172,959.61,7.17,-5.8,-5.73,0.85,0.75,25,33.076103,-111.27827,773.59998,18.48,35,25
11174,959.53,6.98,-6.24,-5.66,0.85,0.75,25,33.076103,-111.27827,773.5,18.57,35,25
11177,959.52,7.29,-5.59,-5.7,0.85,0.75,25,33.076103,-111.27827,773.5,18.46,35,25
11179,959.55,7.17,-5.74,-5.66,0.85,0.75,25,33.076103,-111.27827,773.40002,18.8,35,25
11182,959.51,7.19,-5.82,-5.68,0.85,0.75,25,33.076103,-111.27827,773.40002,18.77,35,25
11184,959.47,7.24,-5.77,-5.69,0.84,0.75,25,33.076103,-111.27827,773.29999,18.59,34,25
11186,959.6,7.2,-5.76,-5.61,0.85,0.75,25,33.076107,-111.27827,773.29999,18.63,35,25
11189,959.49,7.17,-5.83,-5.66,0.85,0.75,25,33.076107,-111.27827,773.20001,18.54,35,25
11191,959.52,7.12,-5.75,-5.67,0.85,0.75,25,33.076107,-111.27827,773.20001,18.54,35,25
11194,959.45,7.14,-5.85,-5.63,0.85,0.75,25,33.076107,-111.27827,773.09998,18.61,35,25
11196,959.45,7.18,-5.75,-5.66,0.85,0.75,25,33.076107,-111.27827,773.09998,18.68,35,25
11199,959.67,7.23,-5.83,-5.64,0.85,0.75,25,33.076107,-111.27828,773,18.66,35,25
11201,959.46,7.22,-5.78,-5.65,0.85,0.75,25,33.076107,-111.27828,773,18.68,35,25
11204,959.57,7.16,-5.85,-5.66,0.85,0.75,25,33.076107,-111.27828,773,18.8,35,25
11206,959.54,7.19,-5.83,-5.66,0.85,0.75,25,33.076107,-111.27828,772.90002,18.54,35,25
11209,959.4,7.13,-5.88,-5.65,0.85,0.75,25,33.076107,-111.27828,772.90002,18.5,35,25
11211,959.6,7.17,-5.82,-5.66,0.85,0.75,25,33.076107,-111.27828,772.79999,18.48,35,25
11214,959.46,7.15,-5.89,-5.66,0.85,0.75,25,33.076107,-111.27828,772.79999,18.55,35,25
11216,959.4,7.33,-5.41,-5.87,0.85,0.75,25,33.076107,-111.27828,772.79999,18.43,35,25
11219,959.44,7.04,-6,-5.63,0.85,0.75,25,33.076107,-111.27828,772.70001,18.32,35,25
11221,959.51,6.98,-5.96,-5.68,0.85,0.75,25,33.076111,-111.27829,772.70001,18.55,35,25
11224,959.56,6.9,-6.05,-5.61,0.85,0.75,25,33.076111,-111.27829,772.70001,18.57,35,25
11226,959.5,7.11,-5.8,-5.7,0.56,0.75,25,33.076111,-111.27829,772.59998,18.48,6,25
11229,959.46,6.97,-5.85,-5.69,0.85,0.75,25,33.076111,-111.27829,772.59998,18.37,35,25
11231,959.57,7.05,-5.91,-5.67,0.85,0.75,25,33.076111,-111.27829,772.5,18.32,35,25
11234,959.63,6.9,-5.75,-5.73,0.85,0.75,25,33.076111,-111.27829,772.5,18.5,35,25
11236,959.52,6.91,-5.87,-5.67,0.85,0.75,25,33.076111,-111.27829,772.40002,18.48,35,25
11239,959.45,7.07,-5.94,-5.68,0.85,0.75,25,33.076111,-111.27829,772.40002,18.59,35,25
11241,959.52,7.13,-5.86,-5.64,0.85,0.75,25,33.076111,-111.27829,772.40002,18.66,35,25
11244,959.41,7.02,-5.69,-5.67,0.85,0.75,25,33.076111,-111.27829,772.29999,18.77,35,25
11246,959.46,7.09,-6.12,-5.67,0.85,0.75,25,33.076111,-111.2783,772.29999,18.54,35,25
11248,959.5,7.12,-5.99,-5.69,0.85,0.75,25,33.076111,-111.2783,772.29999,18.66,35,25
11251,959.53,7.22,-5.7,-5.66,0.85,0.75,25,33.076111,-111.2783,772.20001,18.64,35,25
11253,959.5,7.11,-6.08,-5.63,0.85,0.75,25,33.076111,-111.2783,772.20001,18.75,35,25
11256,959.47,7.13,-5.83,-5.66,0.46,0.74,25,33.076111,-111.2783,772.20001,18.54,-4,24
11258,959.62,7.17,-5.81,-5.67,0.85,0.75,25,33.076111,-111.2783,772.09998,18.66,35,25
11260,959.57,7.31,-5.65,-5.77,0.85,0.75,25,33.076111,-111.2783,772.09998,18.73,35,25
11263,959.49,7.12,-5.9,-5.65,0.85,0.75,26,33.076111,-111.2783,772.09998,18.68,35,25
11265,959.48,7.15,-5.87,-5.64,0.85,0.75,25,33.076115,-111.2783,772.09998,18.5,35,25
11268,959.59,7.1,-5.9,-5.63,0.85,0.75,25,33.076115,-111.2783,772,18.44,35,25
11270,959.56,7.16,-5.79,-5.66,0.85,0.75,25,33.076115,-111.2783,772,18.54,35,25
11273,959.59,7.16,-5.87,-5.69,0.85,0.75,25,33.076115,-111.2783,772,18.66,35,25
11275,959.55,7.01,-5.87,-5.65,0.85,0.75,25,33.076115,-111.2783,771.90002,18.61,35,25
11277,959.53,7.23,-5.79,-5.68,0.85,0.75,25,33.076115,-111.2783,771.90002,18.48,35,25
11280,959.54,7.12,-5.91,-5.66,0.85,0.75,26,33.076115,-111.2783,771.90002,18.46,35,25
11282,959.37,7.19,-5.78,-5.68,0.85,0.75,25,33.076115,-111.2783,771.79999,18.21,35,25
11285,959.48,7.19,-5.78,-5.7,0.37,0.74,25,33.076115,-111.2783,771.79999,18.19,-13,24
11287,959.48,7.11,-5.9,-5.65,0.85,0.75,26,33.076115,-111.2783,771.79999,18.43,35,25
11289,959.48,7.2,-5.77,-5.66,0.85,0.75,26,33.076115,-111.2783,771.79999,18.21,35,25
11292,959.48,7.19,-5.82,-5.67,0.85,0.75,26,33.076115,-111.2783,771.79999,18.21,35,25
11294,959.59,7.18,-5.82,-5.64,0.85,0.75,25,33.076115,-111.27831,771.70001,18.04,35,25
11297,959.56,7.15,-5.91,-5.66,0.85,0.75,26,33.076115,-111.27831,771.70001,18.08,35,25
11299,959.55,7.21,-5.82,-5.66,0.85,0.75,26,33.076115,-111.27831,771.59998,18.02,35,25
11302,959.48,7.13,-5.82,-5.64,0.85,0.75,25,33.076115,-111.27831,771.59998,18.01,35,25
11304,959.46,7.15,-5.87,-5.67,0.85,0.75,26,33.076115,-111.27831,771.5,18.12,35,25
11307,959.39,7.19,-5.82,-5.66,0.85,0.75,25,33.076115,-111.27831,771.5,18.02,35,25
11309,959.48,7.19,-5.79,-5.66,0.85,0.75,25,33.076115,-111.27831,771.5,18.04,35,25
11312,959.45,7.2,-5.78,-5.68,0.85,0.75,25,33.076115,-111.27831,771.40002,17.99,35,25
11314,959.49,7.15,-5.86,-5.63,0.85,0.75,26,33.076115,-111.27831,771.40002,17.91,35,25
11317,959.51,7.11,-5.85,-5.68,0.28,0.74,25,33.076115,-111.27831,771.29999,18.13,-22,24
11319,959.52,7.21,-5.75,-5.67,0.85,0.75,25,33.076118,-111.27831,771.20001,18.08,35,25
11322,959.45,7.19,-5.75,-5.66,0.85,0.75,25,33.076118,-111.27831,771.20001,18.21,35,25
11324,959.57,7.13,-5.86,-5.66,0.85,0.75,25,33.076118,-111.27831,771.20001,18.17,35,25
11327,959.5,7.14,-5.88,-5.66,0.85,0.75,25,33.076118,-111.27831,771.09998,18.01,35,25
11329,959.46,7.18,-5.8,-5.66,0.85,0.75,26,33.076118,-111.27831,771.09998,18.06,35,25
11332,959.56,7.18,-5.8,-5.67,0.85,0.75,26,33.076118,-111.27831,771,18.04,35,25
11334,959.5,7.18,-5.79,-5.67,0.85,0.76,26,33.076118,-111.27831,771,17.97,35,26
11337,959.5,7.18,-5.78,-5.64,0.85,0.75,26,33.076118,-111.27831,771,17.86,35,25
11339,959.57,7.2,-5.77,-5.65,0.85,0.75,25,33.076118,-111.27831,771,17.77,35,25
11341,959.57,7.2,-5.84,-5.65,0.85,0.76,26,33.076118,-111.27831,770.90002,17.95,35,26
11344,959.53,7.16,-5.83,-5.66,0.85,0.76,26,33.076118,-111.27831,770.90002,17.97,35,26
11346,959.53,7.15,-5.82,-5.64,0.31,0.74,25,33.076118,-111.27831,770.90002,17.79,-19,24
11349,959.56,7.19,-5.76,-5.67,0.85,0.76,26,33.076118,-111.27831,770.79999,17.76,35,26
11351,959.52,7.16,-5.85,-5.7,0.85,0.76,26,33.076118,-111.27831,770.79999,17.72,35,26
11353,959.49,7.04,-5.97,-5.66,0.85,0.76,26,33.076118,-111.27831,770.70001,17.88,35,26
11356,959.56,7.12,-5.83,-5.67,0.85,0.76,26,33.076118,-111.27831,770.70001,17.7,35,26
11358,959.54,7.26,-5.66,-5.75,0.85,0.76,26,33.076118,-111.27831,770.70001,17.74,35,26
11361,959.49,7.14,-5.83,-5.61,0.85,0.76,26,33.076118,-111.27831,770.70001,17.7,35,26
11363,959.44,7.22,-5.68,-5.67,0.85,0.76,26,33.076118,-111.27831,770.59998,17.85,35,26
11365,959.69,7.17,-5.79,-5.68,0.85,0.76,26,33.076118,-111.27831,770.59998,17.72,35,26
11368,959.47,7.17,-5.78,-5.64,0.85,0.76,26,33.076118,-111.27831,770.5,17.81,35,26
11370,959.53,7.18,-5.81,-5.65,0.85,0.76,26,33.076118,-111.27831,770.5,17.77,35,26
11373,959.49,7.22,-5.8,-5.66,0.85,0.76,26,33.076118,-111.27831,770.5,17.77,35,26
11375,959.56,7.17,-5.79,-5.67,0.36,0.75,25,33.076118,-111.27831,770.40002,17.77,-14,25
11378,959.51,7.17,-5.82,-5.71,0.85,0.76,26,33.076118,-111.27831,770.40002,17.77,35,26
11380,959.56,7.25,-5.66,-5.71,0.85,0.76,26,33.076118,-111.27831,770.40002,17.85,35,26
11382,959.47,7.2,-5.84,-5.67,0.85,0.76,26,33.076118,-111.27831,770.29999,17.93,35,26
11385,959.55,7.12,-5.95,-5.65,0.85,0.76,26,33.076118,-111.27831,770.29999,17.88,35,26
11387,959.55,7.22,-5.8,-5.66,0.85,0.76,26,33.076118,-111.27831,770.20001,17.88,35,26
11390,959.51,7.24,-5.74,-5.66,0.85,0.76,26,33.076118,-111.27831,770.20001,17.81,35,26
11392,959.44,7.13,-5.77,-5.66,0.85,0.76,26,33.076118,-111.27831,770.09998,17.85,35,26
11394,959.51,7.11,-5.83,-5.66,0.85,0.76,26,33.076118,-111.27831,770.09998,17.85,35,26
11397,959.42,7.23,-5.72,-5.67,0.85,0.76,26,33.076118,-111.27831,770.09998,17.81,35,26
11399,959.56,7.2,-5.86,-5.67,0.85,0.76,26,33.076118,-111.27831,770,17.88,35,26
11402,959.42,7.24,-5.76,-5.7,0.85,0.76,26,33.076118,-111.27831,770,17.77,35,26
11404,959.39,7.2,-5.81,-5.66,0.3,0.74,25,33.076118,-111.27831,769.90002,17.74,-20,24
11407,959.45,7.13,-5.85,-5.64,0.85,0.76,26,33.076118,-111.27831,769.90002,17.76,35,26
11409,959.57,7.12,-5.87,-5.63,0.85,0.76,26,33.076118,-111.27831,769.79999,17.91,35,26
11412,959.5,7.13,-5.92,-5.67,0.85,0.76,26,33.076122,-111.27831,769.79999,17.93,35,26
11414,959.51,7.23,-5.72,-5.73,0.85,0.76,26,33.076122,-111.27831,769.79999,17.85,35,26
11417,959.51,7.07,-5.94,-5.64,0.85,0.76,26,33.076122,-111.27831,769.70001,17.66,35,26
11419,959.49,7.15,-5.84,-5.65,0.85,0.76,26,33.076122,-111.27831,769.70001,17.86,35,26
11422,959.47,7.13,-5.9,-5.65,0.85,0.76,26,33.076122,-111.27831,769.59998,17.9,35,26
11424,959.51,7.15,-5.8,-5.63,0.85,0.76,26,33.076122,-111.27831,769.59998,17.83,35,26
11427,959.49,7.2,-5.72,-5.7,0.85,0.76,26,33.076122,-111.27831,769.5,17.9,35,26
11429,959.4,7.17,-5.79,-5.66,0.85,0.76,26,33.076122,-111.27831,769.5,17.93,35,26
11432,959.5,7.17,-5.77,-5.68,0.85,0.76,26,33.076122,-111.27831,769.40002,17.91,35,26
11434,959.52,7.16,-5.88,-5.66,0.85,0.76,25,33.076122,-111.27831,769.40002,17.91,35,26
11437,959.49,7.1,-5.82,-5.64,0.32,0.74,26,33.076122,-111.27831,769.40002,17.97,-18,24
11439,959.5,7.12,-5.85,-5.69,0.85,0.76,26,33.076122,-111.27831,769.29999,17.88,35,26
11441,959.53,7.14,-5.91,-5.64,0.85,0.76,26,33.076122,-111.27831,769.29999,17.85,35,26
11444,959.44,7.12,-5.88,-5.62,0.85,0.76,26,33.076122,-111.27831,769.29999,17.95,35,26
11446,959.53,7.14,-5.83,-5.65,0.85,0.76,26,33.076122,-111.27831,769.20001,18.02,35,26
11449,959.52,7.2,-5.84,-5.68,0.85,0.76,25,33.076122,-111.27831,769.20001,17.97,35,26
11451,959.45,7.16,-5.81,-5.65,0.85,0.76,26,33.076122,-111.27831,769.09998,18.06,35,26
11453,959.48,7.16,-5.83,-5.66,0.85,0.76,26,33.076122,-111.27831,769.09998,17.88,35,26
11456,959.51,7.19,-5.84,-5.64,0.85,0.76,27,33.076122,-111.27831,769.09998,17.88,35,26
11458,959.48,7.17,-5.82,-5.65,0.85,0.76,26,33.076122,-111.27831,769,17.97,35,26
11461,959.36,7.16,-5.82,-5.65,0.85,0.76,26,33.076122,-111.27831,769,17.97,35,26
11463,959.53,7.17,-5.83,-5.64,0.85,0.76,26,33.076122,-111.27831,769,17.97,35,26
11466,959.52,7.16,-5.81,-5.67,0.33,0.75,25,33.076122,-111.27831,769,17.81,-17,25
11468,959.61,7.2,-5.81,-5.64,0.85,0.76,26,33.076122,-111.27831,768.90002,17.72,35,26
11470,959.53,7.22,-5.73,-5.68,0.85,0.76,26,33.076122,-111.27832,768.90002,17.41,35,26
11473,959.37,7.21,-5.82,-5.64,0.85,0.76,26,33.076122,-111.27832,768.90002,17.5,35,26
11475,959.59,7.19,-5.81,-5.65,0.86,0.76,26,33.076122,-111.27832,768.79999,17.85,36,26
11478,959.53,7.18,-5.82,-5.68,0.86,0.76,26,33.076122,-111.27832,768.79999,17.63,36,26
11480,959.47,7.19,-5.81,-5.67,0.86,0.76,26,33.076122,-111.27832,768.79999,17.49,36,26
11482,959.59,7.18,-5.78,-5.67,0.85,0.76,26,33.076122,-111.27832,768.70001,17.45,35,26
11485,959.53,7.11,-6,-5.63,0.85,0.76,26,33.076122,-111.27832,768.70001,17.2,35,26
11487,959.55,7.15,-5.84,-5.65,0.86,0.76,26,33.076122,-111.27832,768.70001,17.16,36,26
11490,959.52,7.18,-5.85,-5.66,0.86,0.76,26,33.076122,-111.27832,768.70001,17.36,36,26
11492,959.53,7.18,-5.82,-5.65,0.86,0.76,26,33.076122,-111.27832,768.70001,17.43,36,26
11495,959.56,7.16,-5.81,-5.66,0.34,0.75,25,33.076122,-111.27832,768.59998,17.36,-16,25
11497,959.53,7.17,-5.82,-5.67,0.86,0.76,26,33.076122,-111.27832,768.59998,17.41,36,26
11500,959.57,7.17,-5.83,-5.66,0.86,0.76,26,33.076122,-111.27832,768.59998,17.27,36,26
11502,959.54,7.15,-5.89,-5.68,0.86,0.76,26,33.076122,-111.27832,768.5,17.02,36,26
11505,959.56,7.21,-5.77,-5.67,0.86,0.77,26,33.076122,-111.27832,768.5,17.23,36,27
11507,959.62,7.2,-5.76,-5.66,0.86,0.76,26,33.076122,-111.27832,768.5,17.36,36,26
11510,959.49,7.18,-5.84,-5.68,0.86,0.76,26,33.076122,-111.27832,768.5,16.95,36,26
11512,959.47,7.17,-5.84,-5.63,0.86,0.76,26,33.076122,-111.27832,768.40002,17.11,36,26
11515,959.52,7.16,-5.84,-5.65,0.86,0.76,26,33.076122,-111.27832,768.40002,17.16,36,26
11517,959.4,7.17,-5.83,-5.66,0.86,0.76,26,33.076122,-111.27832,768.29999,17.13,36,26
11520,959.45,7.15,-5.82,-5.65,0.86,0.76,26,33.076122,-111.27832,768.29999,17.21,36,26
11522,959.54,7.13,-5.88,-5.6,0.86,0.76,26,33.076122,-111.27832,768.29999,17.21,36,26
11525,959.56,7.1,-5.93,-5.66,0.86,0.76,26,33.076122,-111.27832,768.29999,17.29,36,26
11527,959.51,7.14,-5.94,-5.63,0.36,0.75,25,33.076122,-111.27832,768.29999,17.25,-14,25
11529,959.35,7.15,-5.85,-5.63,0.86,0.76,26,33.076122,-111.27832,768.20001,17.4,36,26
11532,959.49,7.07,-5.81,-5.64,0.86,0.76,26,33.076122,-111.27832,768.20001,17.5,36,26
11534,959.51,7.18,-5.81,-5.65,0.86,0.76,25,33.076126,-111.27832,768.09998,17.49,36,26
11537,959.54,7.2,-5.77,-5.66,0.86,0.76,26,33.076126,-111.27832,768.09998,17.7,36,26
11539,959.46,7.13,-6.05,-5.6,0.86,0.76,26,33.076126,-111.27832,768.09998,17.54,36,26
11542,959.48,7.15,-5.93,-5.66,0.86,0.76,26,33.076126,-111.27832,768,17.57,36,26
11544,959.44,7.16,-5.84,-5.67,0.86,0.76,26,33.076126,-111.27832,768,17.54,36,26
11546,959.4,7.1,-5.87,-5.63,0.86,0.76,26,33.076126,-111.27832,768,17.81,36,26
11549,959.51,7.18,-5.79,-5.65,0.86,0.76,26,33.076126,-111.27832,767.90002,17.76,36,26
11551,959.6,7.16,-5.84,-5.66,0.86,0.76,26,33.076126,-111.27832,767.90002,17.61,36,26
11554,959.42,7.2,-5.73,-5.71,0.86,0.76,26,33.076126,-111.27832,767.90002,17.57,36,26
11556,959.4,7.15,-5.85,-5.69,0.34,0.75,25,33.076126,-111.27832,767.90002,17.45,-16,25
11558,959.56,7.2,-5.8,-5.65,0.86,0.76,26,33.076126,-111.27832,767.79999,17.45,36,26
11561,959.45,7.22,-5.79,-5.64,0.86,0.76,26,33.076126,-111.27832,767.79999,17.49,36,26
11563,959.47,7.23,-5.78,-5.66,0.86,0.76,26,33.076126,-111.27832,767.79999,17.43,36,26
11566,959.44,7.16,-5.86,-5.64,0.86,0.76,26,33.076126,-111.27832,767.79999,17.5,36,26
11568,959.39,7.2,-5.79,-5.66,0.86,0.76,26,33.076126,-111.27832,767.79999,17.54,36,26
11571,959.43,7.22,-5.8,-5.66,0.86,0.76,26,33.076126,-111.27832,767.79999,17.47,36,26
11573,959.49,7.17,-5.83,-5.65,0.86,0.76,26,33.076126,-111.27832,767.79999,17.4,36,26
11575,959.56,7.15,-5.85,-5.65,0.86,0.76,27,33.076126,-111.27832,767.79999,17.5,36,26
11578,959.52,7.19,-5.81,-5.65,0.86,0.76,26,33.076126,-111.27832,767.79999,17.45,36,26
11580,959.38,7.16,-5.86,-5.66,0.86,0.76,26,33.076126,-111.27832,767.70001,17.25,36,26
11583,959.43,7.19,-5.82,-5.66,0.86,0.76,26,33.076126,-111.27832,767.70001,17.23,36,26
11585,959.42,7.18,-5.82,-5.64,0.86,0.76,25,33.076126,-111.27832,767.70001,17.23,36,26
11588,959.44,7.17,-5.81,-5.66,0.86,0.76,26,33.076126,-111.27832,767.70001,17.09,36,26
11590,959.39,7.2,-5.82,-5.64,0.86,0.76,26,33.076126,-111.27832,767.70001,17.16,36,26
11593,959.34,7.18,-5.81,-5.66,0.86,0.76,26,33.076126,-111.27832,767.70001,17.29,36,26
11595,959.42,7.18,-5.8,-5.67,0.86,0.76,26,33.076126,-111.27832,767.70001,17.3,36,26
11598,959.45,7.19,-5.8,-5.63,0.86,0.76,26,33.076126,-111.27832,767.70001,17.21,36,26
11600,959.38,7.18,-5.84,-5.66,0.86,0.76,26,33.076126,-111.27832,767.70001,17.34,36,26
11603,959.39,7.18,-5.81,-5.63,0.86,0.76,26,33.076126,-111.27832,767.59998,17.61,36,26
11605,959.45,7.16,-5.8,-5.66,0.86,0.76,26,33.076126,-111.27832,767.59998,17.52,36,26
11608,959.39,7.15,-5.83,-5.67,0.86,0.76,26,33.076126,-111.27832,767.59998,17.49,36,26
11610,959.42,7.15,-5.83,-5.65,0.86,0.76,26,33.076126,-111.27832,767.59998,17.49,36,26
11613,959.44,7.17,-5.85,-5.66,0.86,0.76,26,33.076126,-111.27832,767.59998,17.47,36,26
11615,959.44,7.17,-5.85,-5.68,0.86,0.76,26,33.076126,-111.27832,767.59998,17.41,36,26
11618,959.48,7.17,-5.84,-5.65,0.37,0.75,26,33.076126,-111.27832,767.5,17.4,-13,25
11620,959.37,7.2,-5.83,-5.64,0.86,0.76,26,33.076126,-111.27832,767.5,17.38,36,26
11622,959.48,7.17,-5.84,-5.65,0.86,0.76,26,33.076126,-111.27832,767.40002,17.38,36,26
11625,959.46,7.14,-5.85,-5.62,0.86,0.76,26,33.076126,-111.27832,767.40002,17.5,36,26
11627,959.3,7.14,-5.91,-5.62,0.86,0.76,26,33.076126,-111.27832,767.29999,17.57,36,26
11630,959.46,7.19,-5.81,-5.66,0.86,0.76,26,33.076126,-111.27832,767.20001,17.41,36,26
11632,959.49,7.18,-5.78,-5.65,0.86,0.77,26,33.076126,-111.27832,767.20001,17.65,36,27
11635,959.39,7.15,-5.89,-5.63,0.86,0.77,26,33.076126,-111.27832,767.09998,17.61,36,27
11637,959.52,7.15,-5.86,-5.66,0.86,0.77,26,33.076126,-111.27832,767,17.36,36,27
11639,959.44,7.2,-5.81,-5.63,0.86,0.77,26,33.076126,-111.27832,767,17.41,36,27
11642,959.37,7.21,-5.82,-5.68,0.86,0.77,26,33.076126,-111.27832,766.90002,17.55,36,27
11644,959.39,7.17,-5.84,-5.67,0.86,0.77,26,33.076126,-111.27832,766.79999,17.54,36,27
11647,959.43,7.09,-5.85,-5.64,0.29,0.75,26,33.076126,-111.27832,766.79999,17.54,-21,25
11649,959.47,7.2,-5.85,-5.66,0.86,0.77,26,33.076126,-111.27832,766.70001,17.29,36,27
11651,959.31,7.2,-5.77,-5.64,0.86,0.77,26,33.076126,-111.27832,766.70001,17.32,36,27
11654,959.39,7.18,-5.83,-5.66,0.86,0.77,26,33.076126,-111.27832,766.59998,17.23,36,27
11656,959.42,7.2,-5.82,-5.65,0.86,0.77,26,33.076126,-111.27832,766.5,17.21,36,27
11659,959.34,7.1,-5.87,-5.61,0.86,0.77,26,33.076126,-111.27832,766.5,17.27,36,27
11661,959.38,7.15,-5.88,-5.7,0.86,0.77,26,33.076126,-111.27832,766.40002,17.14,36,27
11663,959.38,6.96,-6.31,-5.52,0.86,0.77,26,33.076126,-111.27832,766.40002,16.86,36,27
11666,959.37,7.16,-5.76,-5.68,0.86,0.77,26,33.076126,-111.27832,766.40002,17.03,36,27
11668,959.43,7.17,-5.78,-5.67,0.86,0.77,26,33.076126,-111.27832,766.40002,17.16,36,27
11671,959.37,7.09,-5.39,-5.6,0.86,0.77,26,33.07613,-111.27832,766.29999,17.45,36,27
11673,959.37,7.31,-5.6,-5.76,0.86,0.77,26,33.07613,-111.27832,766.20001,17.38,36,27
11676,959.38,7.25,-6.29,-5.46,0,0.73,26,33.07613,-111.27833,766.20001,17.27,-50,23
11678,959.32,7.2,-5.83,-5.74,0.86,0.77,26,33.07613,-111.27833,766.09998,17.2,36,27
11681,959.32,7.25,-5.69,-5.69,0.86,0.77,26,33.07613,-111.27833,766,17.16,36,27
11683,959.42,7.15,-5.85,-5.65,0.86,0.77,26,33.07613,-111.27833,766,17.14,36,27
11686,959.53,7.18,-5.75,-5.64,0.86,0.77,26,33.07613,-111.27833,766,17.27,36,27
11688,959.4,7.24,-5.77,-5.67,0.86,0.77,26,33.07613,-111.27833,765.79999,17.23,36,27
11691,959.46,7.18,-5.79,-5.66,0.86,0.77,26,33.07613,-111.27833,765.79999,17.32,36,27
11693,959.48,7.2,-5.8,-5.65,0.86,0.77,26,33.07613,-111.27833,765.70001,17.34,36,27
11696,959.48,7.21,-5.8,-5.65,0.86,0.77,26,33.07613,-111.27833,765.70001,17.3,36,27
11698,959.4,7.19,-5.8,-5.65,0.86,0.77,26,33.07613,-111.27833,765.5,17.21,36,27
